SeniorCity,Partner,Dependents,Service1,Service2,Security,OnlineBackup,DeviceProtection,TechSupport,PaperlessBilling,InternetService,AutoPayment_flag,Charges,Contract_months,PaymentMethod_simple,Demand,Class_flag
0,0,0,1,0,0,0,1,1,0,1,1,54.35,24,Automatic,2460.15,1
0,1,1,1,0,0,0,0,0,1,0,0,19.15,1,Mailed check,477.6,0
0,0,0,1,0,0,0,0,0,1,1,0,88.45,1,Electronic check,370.65,1
0,0,0,1,0,0,0,0,0,0,0,0,19.75,24,Mailed check,265.75,0
0,1,0,1,0,1,1,1,1,1,1,1,75.5,12,Automatic,2424.45,0
0,1,1,1,1,0,0,0,0,1,1,0,83.75,1,Electronic check,1849.95,0
0,0,0,1,0,0,0,0,0,0,0,0,19.4,1,Mailed check,61.05,0
0,0,0,1,1,0,0,0,0,0,0,1,26.5,24,Automatic,1698.55,0
1,0,0,1,1,0,0,0,1,1,1,1,90.5,1,Automatic,1910.6,1
0,1,1,1,0,0,0,0,0,0,0,1,19.15,12,Automatic,998.1,0
0,1,0,1,0,0,1,1,1,1,1,0,94.85,1,Mailed check,890.6,1
0,1,1,1,0,0,0,0,0,1,1,1,69.95,1,Automatic,529.5,1
0,1,1,0,0,0,0,0,1,0,1,0,40.9,12,Mailed check,1383.6,0
0,0,0,1,0,1,0,1,1,1,1,0,80.25,24,Mailed check,493.4,0
0,0,0,1,0,1,0,0,0,1,1,1,48.6,1,Automatic,48.6,1
0,0,0,1,0,0,0,0,0,1,1,0,70.8,1,Electronic check,1207.0,0
0,1,1,1,0,0,0,1,0,0,1,0,60.2,1,Mailed check,563.5,0
0,0,1,1,0,0,0,1,1,0,1,1,55.2,12,Automatic,864.55,0
1,0,0,0,0,1,1,0,0,1,1,0,55.8,1,Electronic check,2109.35,1
0,1,1,1,0,1,0,0,1,0,1,1,54.15,12,Automatic,701.05,0
0,1,0,1,1,0,1,0,0,1,1,1,80.15,1,Automatic,2265.25,1
0,0,0,1,1,0,0,0,0,1,1,0,75.5,1,Electronic check,220.6,1
1,1,0,1,1,0,0,0,1,1,1,1,100.4,1,Automatic,5749.8,0
0,0,0,1,0,1,1,0,1,1,1,1,62.55,12,Automatic,2796.45,0
0,1,1,1,1,1,1,1,1,1,1,1,70.45,24,Automatic,5165.7,0
0,1,1,1,1,1,1,0,0,1,1,1,85.5,12,Automatic,5696.6,0
0,0,0,1,0,0,0,0,0,1,0,1,20.2,1,Automatic,20.2,1
0,1,1,1,0,1,1,0,0,0,1,0,54.5,1,Electronic check,2076.05,0
0,0,0,1,0,0,0,0,0,0,0,0,20.75,1,Mailed check,44.2,0
0,0,0,1,0,0,0,0,0,0,0,0,20.35,1,Mailed check,215.25,0
1,1,0,1,0,0,0,0,0,1,1,1,91.0,12,Automatic,1859.5,0
0,1,0,1,1,0,1,1,0,1,1,1,104.8,24,Automatic,7470.1,0
0,1,0,1,1,0,0,0,0,1,1,1,74.75,1,Automatic,229.5,1
0,0,0,1,1,0,0,1,1,1,1,0,104.05,1,Mailed check,2470.1,1
0,0,0,1,0,0,0,0,1,1,1,0,51.1,1,Electronic check,2092.9,0
1,1,0,1,1,0,1,0,0,1,1,1,89.8,1,Automatic,5629.55,0
0,0,1,1,0,0,0,0,0,1,0,0,20.55,1,Electronic check,469.85,0
0,0,0,1,0,1,0,1,0,0,1,1,64.05,1,Automatic,733.95,0
1,1,0,1,1,0,0,0,0,1,1,0,74.85,1,Electronic check,485.25,0
0,0,0,1,1,1,1,0,0,1,1,0,96.65,1,Electronic check,1244.5,1
1,0,0,1,0,0,0,0,0,0,0,0,20.05,1,Mailed check,20.05,1
0,0,0,1,1,0,1,1,0,1,1,0,103.45,1,Electronic check,3994.45,1
0,1,0,0,0,0,0,0,0,0,1,0,25.0,1,Mailed check,78.25,0
0,0,0,1,0,0,0,0,0,0,0,1,20.3,24,Automatic,1131.5,0
0,0,1,1,1,0,0,0,0,0,0,0,26.35,1,Mailed check,184.05,0
0,1,1,1,0,0,0,0,0,1,0,0,19.9,1,Electronic check,19.9,1
0,1,0,1,0,0,1,1,0,1,1,0,54.7,1,Mailed check,1178.75,0
0,1,0,0,0,0,0,0,0,0,1,0,46.35,1,Electronic check,667.7,1
0,1,1,1,1,0,0,1,0,0,1,1,90.25,12,Automatic,5629.15,0
0,0,0,1,0,0,0,0,0,0,0,0,19.95,1,Electronic check,19.95,1
0,0,0,1,0,0,0,0,0,0,0,0,20.65,1,Mailed check,109.3,0
0,0,0,1,0,0,0,0,0,0,1,0,79.6,1,Electronic check,79.6,1
0,0,1,1,1,0,0,0,0,0,0,1,25.45,12,Automatic,958.45,0
0,0,0,1,0,0,0,0,0,0,0,0,19.5,12,Mailed check,403.15,0
0,0,0,1,0,0,0,0,1,1,1,0,75.9,1,Electronic check,75.9,1
0,1,0,1,0,0,0,1,0,0,1,0,76.2,1,Electronic check,76.2,1
0,1,0,1,1,1,0,0,0,1,1,1,66.15,12,Automatic,4392.5,0
0,0,1,1,0,0,0,0,0,0,0,0,19.25,1,Mailed check,19.25,1
0,1,0,1,0,0,1,0,0,1,1,1,69.1,1,Automatic,3168.0,0
1,1,1,0,0,0,1,0,0,1,1,0,39.1,12,Electronic check,1096.6,0
0,1,0,1,0,0,0,0,0,0,0,0,20.05,1,Mailed check,669.45,0
0,1,1,1,0,1,1,1,0,0,1,0,59.8,12,Electronic check,2343.85,0
0,1,0,1,1,0,0,1,1,1,1,0,84.3,1,Electronic check,3588.4,1
0,0,0,1,0,0,1,0,0,1,1,0,48.6,1,Electronic check,48.6,0
0,0,0,1,0,0,0,0,0,1,1,0,79.0,1,Electronic check,522.95,1
1,1,0,1,0,1,1,1,0,0,1,1,105.35,24,Automatic,7511.9,0
0,0,0,1,1,0,0,0,0,1,0,1,25.1,24,Automatic,1725.0,0
0,0,0,1,0,1,0,0,0,0,1,0,49.75,1,Electronic check,49.75,0
0,1,0,1,1,0,0,0,0,1,1,0,94.75,1,Electronic check,1691.9,0
0,1,0,1,1,0,0,0,0,1,1,0,93.0,1,Electronic check,2248.05,0
0,0,0,1,1,1,0,1,1,1,1,1,71.9,24,Automatic,4479.2,0
0,0,1,1,1,0,1,0,0,1,1,0,77.55,12,Mailed check,3471.1,0
0,0,0,1,0,0,0,0,0,1,0,0,19.85,1,Electronic check,63.0,0
0,0,0,1,0,0,0,0,0,1,1,0,70.25,1,Electronic check,70.25,1
0,1,1,1,1,0,0,0,0,1,1,0,95.25,1,Electronic check,3314.15,0
1,0,0,1,0,0,0,1,0,1,1,1,84.6,1,Automatic,865.55,1
0,0,0,0,0,0,0,0,0,1,1,1,25.05,1,Automatic,852.7,0
0,1,0,0,0,1,0,1,0,0,1,1,53.15,12,Automatic,1930.9,0
0,1,0,1,0,0,0,0,0,0,0,0,20.15,1,Electronic check,91.4,0
1,1,0,1,1,0,0,0,1,1,1,0,101.25,1,Electronic check,3949.15,0
1,1,0,1,0,0,1,1,0,1,1,1,100.55,12,Automatic,4304.0,0
0,1,1,1,1,0,0,0,0,0,0,0,24.1,1,Mailed check,409.9,1
0,1,0,1,1,0,0,0,0,0,0,1,25.3,24,Automatic,1554.9,0
0,1,0,1,1,1,1,1,0,0,1,0,71.8,12,Electronic check,3472.05,0
0,0,0,1,0,0,0,0,0,0,0,0,19.7,12,Mailed check,117.8,0
0,1,1,0,0,0,1,1,1,0,1,0,49.85,24,Electronic check,3210.35,0
0,0,0,1,0,0,0,0,0,1,1,0,69.6,1,Mailed check,207.4,0
0,1,1,1,0,0,0,0,0,0,0,0,19.75,1,Electronic check,19.75,0
0,1,0,1,0,0,1,1,0,0,1,0,80.8,12,Electronic check,3132.75,0
0,0,1,1,0,1,1,0,1,1,1,0,60.0,1,Electronic check,60.0,1
0,0,0,1,1,0,0,0,0,1,1,0,86.55,1,Electronic check,649.65,1
1,1,0,1,0,0,0,0,0,1,0,0,20.85,1,Mailed check,20.85,1
1,1,0,1,0,0,0,1,1,0,1,1,64.2,12,Automatic,2106.3,0
0,1,0,0,0,0,0,0,0,0,1,0,35.0,1,Electronic check,35.0,0
0,0,0,0,0,0,0,1,0,1,1,0,50.75,1,Electronic check,2011.4,1
1,1,0,1,0,1,1,0,1,1,1,1,105.5,12,Automatic,6205.5,1
0,1,1,1,0,0,0,0,0,0,0,0,19.2,24,Electronic check,903.7,0
1,0,0,1,0,1,0,0,0,1,1,1,85.15,1,Automatic,503.6,1
0,0,0,1,0,1,1,1,1,1,1,1,90.65,12,Automatic,3882.3,0
0,1,1,1,0,0,0,0,0,1,0,0,20.0,24,Mailed check,879.8,0
0,0,0,1,0,0,1,0,0,1,1,0,74.65,1,Electronic check,383.65,0
0,0,0,0,0,1,0,1,1,1,1,1,61.2,24,Automatic,4390.25,0
0,0,0,1,0,0,0,0,0,0,0,0,19.95,12,Mailed check,68.2,0
0,1,1,1,0,0,1,0,1,0,1,0,54.8,1,Mailed check,452.8,0
1,1,0,1,1,0,0,1,0,1,1,1,73.45,24,Automatic,5329.0,0
0,1,0,1,0,0,0,0,1,1,1,0,51.45,12,Mailed check,1758.9,0
0,1,0,1,1,1,0,0,0,0,1,1,80.45,24,Automatic,5737.6,0
0,1,0,1,0,1,0,0,1,1,1,0,54.2,1,Electronic check,1152.7,1
0,1,0,1,1,0,1,1,1,1,1,0,109.5,12,Electronic check,7674.55,1
0,1,1,1,1,0,1,1,0,0,1,0,104.4,1,Electronic check,2157.95,1
0,0,0,1,0,0,0,1,0,0,1,0,85.3,1,Electronic check,1219.85,0
1,1,0,1,1,0,0,0,1,1,1,0,79.3,1,Electronic check,2414.55,0
0,1,1,1,0,0,1,1,1,0,1,1,76.5,1,Automatic,1155.6,0
1,1,1,1,1,1,1,0,0,1,1,1,105.1,1,Automatic,7548.1,1
1,0,0,1,1,0,0,0,0,0,0,1,25.4,24,Automatic,1809.35,0
0,1,0,1,1,0,0,0,0,1,1,0,86.85,1,Electronic check,1564.4,0
0,0,0,1,0,0,0,0,0,0,0,0,19.65,1,Mailed check,19.65,0
0,0,0,1,0,0,1,0,0,1,1,0,75.7,1,Electronic check,75.7,1
0,0,0,1,0,0,0,0,0,0,1,0,45.55,1,Electronic check,84.4,0
1,1,1,1,1,0,0,1,0,1,1,1,78.1,1,Automatic,864.85,0
0,0,0,1,0,0,0,0,0,0,0,0,19.3,12,Mailed check,228.75,0
0,1,0,1,1,0,1,1,1,1,1,0,110.5,24,Electronic check,7752.05,0
1,1,0,1,1,0,0,1,0,0,1,0,90.8,1,Electronic check,1951.0,1
0,0,0,1,0,0,0,0,0,1,0,1,20.3,1,Automatic,470.6,0
1,0,0,1,1,1,1,1,1,0,1,1,81.35,24,Automatic,4060.9,0
0,1,1,1,1,0,1,0,0,1,1,0,97.95,1,Electronic check,384.5,1
0,0,0,1,1,1,1,0,1,1,1,1,108.15,1,Automatic,3432.9,1
0,0,1,1,0,0,0,0,0,1,1,0,55.3,1,Electronic check,108.65,0
1,1,0,0,0,1,1,0,0,0,1,1,56.55,24,Automatic,3952.65,0
0,0,0,1,0,0,0,0,0,1,1,1,80.5,1,Automatic,463.05,1
0,1,1,1,0,0,0,0,0,1,0,0,19.7,24,Mailed check,494.05,0
0,0,0,1,1,0,1,1,0,1,1,1,104.05,12,Automatic,3416.85,0
0,0,0,1,0,1,1,0,0,0,1,1,52.85,24,Automatic,1498.65,0
1,1,0,1,1,1,0,0,1,1,1,1,104.3,1,Automatic,2867.75,1
0,0,0,1,1,0,0,0,1,0,1,1,80.65,1,Automatic,4807.35,0
0,0,0,1,0,0,0,0,0,1,1,0,71.35,1,Mailed check,71.35,1
0,1,1,1,1,0,0,0,0,1,0,1,24.65,24,Automatic,471.35,0
0,1,1,1,0,0,0,0,0,1,0,1,21.3,24,Automatic,1041.8,0
0,1,1,1,1,0,1,1,1,1,1,0,110.2,24,Electronic check,7689.8,0
0,0,0,1,1,0,1,1,1,0,1,0,89.4,1,Electronic check,1132.35,1
0,1,1,1,0,1,0,0,0,0,1,1,51.05,1,Automatic,1815.0,0
0,0,0,1,0,0,0,0,0,1,0,0,19.8,24,Mailed check,1311.3,0
0,0,0,1,0,0,0,0,0,1,0,0,19.9,1,Mailed check,199.45,0
1,0,0,1,0,1,0,0,0,1,1,0,87.3,1,Electronic check,1637.3,0
0,1,1,1,0,0,0,0,0,0,0,1,19.85,24,Automatic,1326.35,0
0,1,1,1,1,1,1,1,1,1,1,0,89.4,24,Mailed check,6376.55,0
0,1,1,1,0,0,0,0,0,0,0,0,20.0,24,Mailed check,935.9,0
0,0,0,1,0,0,0,0,0,0,0,0,20.05,1,Mailed check,20.05,0
0,1,1,1,0,1,0,1,1,0,1,0,83.25,1,Electronic check,1611.15,0
0,0,0,1,0,0,0,0,0,0,0,0,20.6,1,Mailed check,20.6,1
1,1,0,1,1,0,1,0,1,0,1,1,102.9,24,Automatic,6989.7,0
0,1,1,0,0,1,0,1,1,0,1,0,39.1,24,Mailed check,2779.5,0
0,0,0,1,1,0,1,0,0,1,1,0,99.95,1,Electronic check,1931.75,1
1,1,0,1,1,1,1,1,1,1,1,0,114.5,24,Mailed check,8331.95,0
1,0,0,1,0,0,0,0,0,0,0,0,20.2,24,Mailed check,735.9,0
1,1,0,1,0,0,0,0,0,0,1,0,55.8,12,Electronic check,2283.3,0
0,1,1,1,1,0,0,0,0,1,0,0,24.2,24,Mailed check,1445.2,0
0,0,0,1,1,0,1,0,0,1,1,1,81.0,1,Automatic,818.05,1
0,1,0,1,1,1,0,0,1,1,1,1,72.8,12,Automatic,2333.05,0
0,0,0,1,1,0,1,0,0,1,1,1,99.85,1,Automatic,1992.55,0
1,0,0,1,1,0,0,1,0,1,1,0,99.5,12,Electronic check,5890.0,0
1,1,0,1,0,0,0,0,0,1,1,0,70.15,1,Electronic check,916.75,1
0,0,0,1,0,0,0,0,0,0,0,1,20.25,24,Automatic,1029.8,0
0,1,1,1,1,0,0,0,0,1,0,1,26.0,24,Automatic,1796.55,0
0,0,0,1,0,0,0,0,0,1,0,1,19.9,1,Automatic,33.7,0
0,1,1,1,0,0,0,0,0,0,0,1,19.05,1,Automatic,454.05,0
1,1,0,1,1,1,0,1,0,1,1,0,96.5,1,Electronic check,1392.25,0
0,0,0,1,0,0,0,0,0,0,0,1,19.85,24,Automatic,1049.6,0
1,1,0,1,1,0,0,0,0,0,0,0,25.7,1,Mailed check,734.6,0
0,0,0,1,0,0,0,0,0,0,0,0,20.3,12,Mailed check,475.1,0
0,0,0,1,0,0,0,0,0,1,1,0,70.15,1,Mailed check,70.15,1
1,1,0,1,0,0,0,1,1,1,1,0,91.55,1,Electronic check,1540.05,0
0,1,1,0,0,1,1,0,1,0,1,0,39.4,24,Mailed check,1978.65,0
1,1,0,1,1,1,1,1,1,1,1,1,105.7,1,Automatic,3181.8,0
0,0,0,1,0,0,0,0,0,1,1,0,70.25,1,Electronic check,229.7,0
1,0,0,1,1,1,0,0,1,0,1,0,93.75,24,Electronic check,5625.55,0
1,1,0,1,1,1,1,0,0,1,1,1,96.55,12,Automatic,6581.9,1
0,1,0,1,0,0,0,0,1,0,1,1,60.0,12,Automatic,1347.15,0
0,1,0,1,0,0,0,0,1,1,1,1,59.8,24,Automatic,3808.2,0
0,1,0,1,0,0,0,0,0,1,1,1,90.65,12,Automatic,3974.15,0
0,1,1,1,1,1,1,1,0,1,1,1,109.0,24,Automatic,7661.8,0
0,1,0,1,1,1,0,1,1,0,1,1,68.1,12,Automatic,2479.25,0
0,0,0,1,0,0,0,0,0,0,0,0,20.4,1,Mailed check,266.6,0
0,1,1,1,1,0,1,1,1,1,1,1,81.95,24,Automatic,5601.4,0
0,0,0,1,0,1,1,1,0,0,1,0,60.55,1,Electronic check,1982.6,0
0,0,0,1,0,0,1,0,1,1,1,1,65.6,1,Automatic,339.9,0
0,1,1,1,1,0,0,0,0,0,1,1,82.5,24,Automatic,4828.05,0
0,1,0,1,1,1,1,1,1,1,1,1,82.3,24,Automatic,5980.55,0
0,1,0,1,1,1,1,1,1,0,1,0,68.15,24,Mailed check,4808.7,0
0,0,0,1,0,0,0,0,0,0,0,1,20.3,1,Automatic,20.3,0
0,0,0,1,0,1,0,1,1,1,1,0,95.55,12,Electronic check,3692.85,1
0,1,1,1,0,0,0,0,0,0,0,1,20.2,12,Automatic,1068.15,0
0,0,0,1,0,0,0,1,1,1,1,0,89.2,1,Electronic check,2383.6,0
1,0,0,1,0,0,0,0,0,1,1,0,69.65,1,Electronic check,69.65,1
1,0,0,1,0,0,0,0,0,1,1,0,89.3,1,Electronic check,89.3,1
0,1,0,1,0,1,0,0,0,0,1,0,74.8,1,Electronic check,1438.05,0
0,1,1,1,0,0,0,0,0,1,0,0,20.2,24,Mailed check,917.45,0
0,1,0,1,1,1,0,1,1,1,1,1,84.4,24,Automatic,6096.45,0
0,0,0,1,0,0,0,1,1,1,1,0,87.55,1,Electronic check,3078.1,1
0,1,0,0,0,0,0,0,0,1,1,0,25.15,1,Electronic check,99.95,0
0,0,0,1,0,0,0,0,0,0,0,1,19.8,24,Automatic,475.2,0
0,1,1,0,0,0,1,0,0,1,1,0,50.85,1,Electronic check,2036.55,0
0,1,0,1,1,0,1,1,0,1,1,0,102.4,1,Electronic check,6444.05,0
1,0,0,1,0,1,0,1,1,1,1,0,96.3,1,Mailed check,1426.75,1
0,0,0,1,1,0,1,0,0,1,1,1,55.5,1,Automatic,767.55,0
1,1,0,1,1,0,1,1,1,1,1,1,109.75,24,Automatic,7932.5,0
0,0,0,1,1,1,1,0,0,1,1,0,106.4,1,Electronic check,4040.65,0
0,1,1,0,0,1,1,1,0,1,1,1,60.0,24,Automatic,2768.65,0
0,1,0,1,1,1,1,0,1,1,1,1,88.8,1,Automatic,1672.35,0
0,0,0,1,1,0,0,0,0,1,1,0,85.2,1,Electronic check,474.8,1
0,0,0,0,0,0,0,0,0,1,1,0,35.1,1,Electronic check,446.1,1
0,0,0,1,1,0,0,1,0,0,1,1,80.05,1,Automatic,1345.65,0
1,1,0,1,1,0,0,0,0,1,1,0,75.55,1,Electronic check,2425.4,0
0,0,0,1,0,0,1,0,0,1,1,0,49.55,1,Electronic check,2077.95,0
0,1,0,1,1,0,1,0,0,1,1,0,81.3,1,Electronic check,416.3,1
0,1,1,1,1,0,0,0,0,0,0,1,23.9,24,Automatic,1663.5,0
1,1,0,1,0,1,0,1,0,0,1,1,66.4,1,Automatic,1286.05,0
0,0,1,1,0,0,0,0,0,1,0,0,19.6,1,Electronic check,35.85,1
0,0,0,1,0,0,0,0,0,0,0,1,18.8,24,Automatic,1094.35,0
0,1,0,1,1,0,1,1,1,1,1,0,108.4,24,Electronic check,7719.5,0
0,0,0,1,0,0,1,0,0,1,1,0,85.95,1,Mailed check,514.6,0
0,1,1,1,1,0,0,0,0,1,1,0,85.45,1,Electronic check,1451.6,1
0,1,0,1,1,0,1,1,0,0,1,1,80.9,24,Automatic,4932.5,0
0,1,1,1,0,0,0,0,0,1,1,0,71.0,1,Electronic check,71.0,1
0,1,1,1,1,1,1,1,1,0,1,1,111.8,24,Automatic,5443.65,0
0,0,0,1,0,0,0,0,0,1,0,1,20.6,1,Automatic,330.25,0
1,0,0,1,1,0,0,0,0,1,1,0,85.05,1,Electronic check,746.5,1
0,0,0,1,0,0,0,0,0,0,1,0,44.6,1,Electronic check,122.7,0
0,0,1,1,0,0,0,0,0,1,1,0,44.4,1,Electronic check,44.4,1
0,0,0,1,1,0,1,1,0,0,1,1,105.1,24,Automatic,6631.85,0
0,1,1,1,1,1,1,1,1,1,1,1,115.15,24,Automatic,8250.0,0
0,1,0,1,0,1,0,0,0,1,1,0,59.8,12,Mailed check,3561.15,0
0,1,0,1,1,0,0,0,0,1,0,0,26.3,12,Electronic check,1763.55,0
1,0,0,1,0,0,0,0,0,0,1,0,70.55,1,Electronic check,2419.0,0
0,0,0,1,0,0,0,0,0,1,0,0,20.05,1,Mailed check,470.2,0
0,1,1,1,1,0,1,1,0,0,1,1,79.85,24,Automatic,5234.95,0
1,1,0,1,0,0,0,0,0,1,1,0,70.3,1,Electronic check,70.3,1
0,1,0,1,0,0,0,0,0,1,1,1,79.35,1,Automatic,79.35,1
0,1,1,1,1,0,0,1,0,1,1,1,90.05,1,Automatic,3097.0,0
0,1,1,1,1,0,0,0,0,0,0,1,24.45,24,Automatic,1709.1,0
0,1,1,0,0,1,0,1,1,0,1,0,59.95,12,Electronic check,1848.8,0
0,0,1,1,1,0,0,0,0,0,0,1,25.35,12,Automatic,723.3,0
0,0,0,1,0,0,0,0,0,1,1,1,90.8,1,Automatic,809.75,1
0,1,1,1,0,0,0,0,0,1,1,0,70.45,1,Electronic check,1470.95,1
1,1,0,0,0,0,1,1,0,1,1,1,34.3,1,Automatic,577.15,0
0,1,0,1,1,1,0,1,0,1,1,0,105.05,1,Electronic check,6914.95,0
0,1,1,1,0,0,0,0,0,0,0,0,19.3,24,Mailed check,602.9,0
0,0,0,1,0,0,0,0,0,0,0,0,19.15,12,Mailed check,124.4,0
0,0,0,0,0,0,1,0,0,0,1,0,51.4,1,Electronic check,96.8,0
0,1,1,1,1,1,0,0,1,0,1,0,71.85,1,Electronic check,3827.9,0
1,1,0,1,1,0,0,0,0,1,1,0,75.4,1,Electronic check,533.05,0
0,1,1,1,0,1,0,0,0,1,1,1,49.7,12,Automatic,2961.4,0
1,0,0,0,0,0,0,0,0,1,1,0,45.25,12,Electronic check,3264.45,1
0,0,0,1,1,1,0,1,0,1,1,0,78.75,1,Electronic check,995.35,0
1,1,0,1,1,0,0,1,0,1,1,1,81.6,12,Automatic,2815.25,0
0,1,0,1,0,0,0,0,0,1,1,1,70.4,1,Automatic,154.8,0
0,0,0,1,1,0,0,0,0,1,1,0,75.8,1,Electronic check,246.3,1
0,0,0,1,1,0,0,0,0,0,1,0,76.1,1,Electronic check,257.6,0
0,0,0,1,1,0,0,0,0,1,1,1,94.0,12,Automatic,5757.2,0
0,1,1,1,1,1,1,1,1,0,1,1,103.95,24,Automatic,7517.7,0
0,1,0,1,0,0,0,0,0,1,0,1,19.95,24,Automatic,1234.8,0
1,0,0,1,0,0,0,0,0,0,1,1,71.3,1,Automatic,1389.2,1
1,0,0,1,1,1,1,1,1,1,1,1,110.8,12,Automatic,3836.3,0
1,1,0,1,0,0,0,0,0,1,1,0,69.1,1,Electronic check,1474.75,1
0,1,0,1,1,1,1,0,0,0,1,0,96.1,12,Electronic check,6001.45,0
0,0,0,1,1,0,0,0,0,1,1,0,48.8,1,Mailed check,720.1,0
0,0,0,1,0,1,0,0,0,1,1,1,50.55,1,Automatic,2832.75,0
0,0,0,1,0,0,0,0,0,1,1,0,44.65,1,Mailed check,472.25,0
0,1,1,1,1,0,0,1,0,0,1,0,88.25,1,Electronic check,1460.65,1
0,0,0,1,0,0,0,0,0,0,0,1,19.45,12,Automatic,1336.35,0
0,1,0,1,1,1,1,1,1,0,1,1,89.3,24,Automatic,6388.65,0
0,0,0,1,0,0,0,0,0,0,1,1,70.0,1,Automatic,153.05,1
0,0,0,1,0,0,0,0,0,0,0,0,19.25,24,Mailed check,677.9,0
0,0,0,1,0,0,0,0,0,0,1,1,70.5,1,Automatic,1165.6,0
0,0,0,1,1,0,0,0,0,1,1,0,97.35,1,Electronic check,2119.5,1
0,1,0,1,0,0,0,0,0,0,0,1,19.65,24,Automatic,921.55,0
0,1,0,1,0,0,0,0,0,0,0,0,20.85,1,Mailed check,72.0,0
0,0,0,1,0,0,0,0,0,1,0,0,19.65,1,Mailed check,68.35,0
1,1,0,1,0,0,0,0,0,1,0,1,19.35,24,Automatic,847.25,0
0,0,0,1,0,0,0,0,0,1,1,0,44.0,1,Mailed check,44.0,0
0,1,1,1,1,0,1,1,0,0,1,0,94.4,12,Electronic check,4295.35,0
0,1,1,1,1,0,0,0,0,1,0,1,25.9,1,Automatic,135.0,1
0,0,0,1,1,1,0,0,0,1,1,1,55.65,1,Automatic,1400.55,1
0,0,1,1,0,0,0,0,0,1,1,0,69.65,1,Electronic check,69.65,1
0,0,0,1,0,1,0,0,0,1,1,0,75.4,1,Electronic check,1380.4,0
0,0,0,1,1,0,0,1,0,1,1,0,100.6,1,Electronic check,1060.2,1
0,1,0,1,0,1,1,1,0,0,1,1,71.0,24,Automatic,4386.2,0
1,0,0,1,0,0,1,0,0,1,1,0,86.0,1,Electronic check,86.0,1
0,0,0,1,1,1,0,1,0,1,1,1,106.95,12,Automatic,5785.5,1
0,0,0,1,0,0,0,0,0,0,0,0,21.2,12,Mailed check,52.05,0
0,1,0,1,0,1,1,0,1,1,1,0,61.05,24,Mailed check,2018.4,0
0,0,0,0,0,0,1,0,0,1,1,0,29.6,1,Electronic check,79.45,1
0,0,0,1,0,1,0,1,1,1,1,1,79.95,12,Automatic,2727.3,0
0,1,1,1,0,0,0,0,0,1,0,0,19.7,24,Mailed check,263.65,0
0,0,0,1,0,0,0,0,0,1,0,0,20.3,1,Mailed check,275.4,0
1,1,0,0,0,0,1,1,1,1,1,1,59.9,12,Automatic,2816.65,1
0,1,1,1,1,0,0,0,0,0,0,0,24.35,12,Mailed check,538.5,0
0,1,1,1,0,0,0,0,0,0,0,0,19.75,24,Mailed check,948.9,0
0,0,1,1,0,1,0,0,0,1,1,0,50.3,1,Mailed check,846.8,0
0,1,1,1,1,0,0,0,0,1,1,0,95.6,1,Electronic check,4783.5,1
1,1,0,0,0,0,1,0,0,1,1,0,50.25,1,Electronic check,2997.45,0
0,0,0,1,1,1,0,1,1,1,1,1,85.35,24,Automatic,5897.4,0
0,0,0,0,0,0,0,1,0,1,1,0,41.6,12,Electronic check,470.6,1
0,0,0,1,0,1,0,0,0,1,1,0,51.65,1,Mailed check,524.5,0
0,1,1,1,1,0,0,0,0,1,0,1,24.0,24,Automatic,269.65,0
0,0,0,1,1,0,1,0,0,1,1,1,100.85,1,Automatic,4740.0,1
0,1,1,1,0,0,0,1,0,1,1,0,59.85,1,Mailed check,2341.5,0
1,1,0,1,1,0,0,0,0,0,0,1,25.45,24,Automatic,1789.65,0
0,1,1,1,1,0,0,0,0,0,0,1,23.9,24,Automatic,1626.4,0
0,1,1,1,1,0,0,0,0,0,0,1,24.15,12,Automatic,800.3,0
1,0,0,1,1,0,0,0,0,1,1,0,75.7,1,Mailed check,5060.85,0
0,1,1,0,0,1,1,1,0,0,1,1,40.2,1,Automatic,1448.8,1
0,1,1,1,1,0,0,0,0,0,1,0,84.5,1,Electronic check,4254.85,1
0,1,0,1,0,0,1,0,0,0,1,0,50.85,1,Mailed check,466.6,0
0,1,0,1,1,1,0,1,1,1,1,1,91.6,24,Automatic,4627.8,0
0,0,0,1,1,0,1,0,0,0,1,0,98.9,12,Electronic check,6838.6,0
0,0,0,1,0,0,1,0,0,1,1,0,85.0,1,Electronic check,85.0,0
1,0,0,1,1,0,1,0,0,1,1,0,78.95,1,Electronic check,1101.85,1
0,0,0,1,0,0,0,0,0,1,1,0,44.3,1,Mailed check,44.3,0
0,0,0,1,0,0,0,0,0,0,0,0,20.2,1,Mailed check,20.2,1
0,0,0,1,1,0,1,0,0,1,1,0,80.2,12,Mailed check,4297.6,0
0,0,0,1,0,0,0,1,0,0,1,0,60.9,1,Mailed check,414.1,0
0,1,0,0,0,1,1,0,0,0,1,0,34.2,1,Mailed check,256.6,0
1,0,0,1,1,0,1,1,0,1,1,1,85.2,1,Automatic,3969.35,1
0,0,0,1,0,1,0,1,1,1,1,1,87.15,12,Automatic,2274.1,0
0,1,1,1,0,1,0,0,1,0,1,0,54.3,1,Electronic check,1296.8,0
0,0,0,1,0,0,0,0,0,1,0,0,19.1,24,Mailed check,1268.85,0
0,0,0,1,1,1,1,1,1,1,1,1,112.75,24,Automatic,8192.6,0
0,0,0,1,0,0,0,0,0,1,0,0,19.95,1,Mailed check,59.25,0
