SeniorCity,Partner,Dependents,Service1,Service2,Security,OnlineBackup,DeviceProtection,TechSupport,PaperlessBilling,InternetService,AutoPayment_flag,Charges,Contract_months,Contract_x_Charges,PaymentMethod_simple,Demand,Class_flag
0,0,0,0,0,1,0,1,1,1,1,1,41.1,12,493.20000000000005,Automatic,2258.25,0
0,1,1,1,0,0,0,0,0,1,0,1,20.35,24,488.40000000000003,Automatic,1092.35,0
1,1,0,1,1,0,1,1,0,1,1,0,105.9,1,105.9,Electronic check,6401.25,0
1,1,0,1,1,0,0,0,1,1,1,1,101.3,1,101.3,Automatic,2812.2,1
0,1,1,1,0,0,0,0,0,1,1,0,80.05,1,80.05,Mailed check,80.05,1
0,1,1,1,1,0,0,1,0,1,1,0,89.2,1,89.2,Electronic check,2698.35,1
0,1,1,1,0,0,1,0,1,1,1,0,65.5,1,65.5,Electronic check,616.9,0
0,0,1,0,0,1,1,1,0,1,1,0,40.45,1,40.45,Electronic check,1912.85,0
1,1,0,1,0,0,0,0,0,0,1,1,70.45,1,70.45,Automatic,849.1,0
0,1,0,1,0,1,0,1,1,1,1,0,78.8,24,1891.1999999999998,Electronic check,3460.3,0
0,1,1,1,1,0,0,0,0,1,1,0,83.65,1,83.65,Electronic check,1465.75,1
0,1,1,1,0,0,0,0,0,1,1,0,90.1,1,90.1,Electronic check,90.1,0
0,0,0,1,0,1,0,1,1,1,1,1,82.45,24,1978.8000000000002,Automatic,5555.3,0
0,1,0,1,0,0,0,0,0,0,0,1,20.25,24,486.0,Automatic,1278.8,0
0,1,0,1,1,1,1,0,1,0,1,1,66.25,1,66.25,Automatic,2907.35,0
0,1,0,1,0,0,0,0,0,0,0,1,19.5,1,19.5,Automatic,146.3,1
0,0,0,1,0,0,0,0,1,0,1,0,51.25,1,51.25,Mailed check,51.25,1
0,1,0,1,0,0,0,0,0,0,1,0,89.7,1,89.7,Mailed check,4952.95,0
0,1,0,0,0,1,1,1,1,0,1,1,64.55,24,1549.1999999999998,Automatic,4504.9,0
0,0,0,1,0,0,0,0,0,1,1,0,45.6,1,45.6,Electronic check,45.6,1
0,1,1,1,1,0,1,1,0,1,1,0,93.65,12,1123.8000000000002,Electronic check,4520.15,0
0,0,0,1,0,0,0,0,1,1,1,1,49.65,1,49.65,Automatic,267.35,1
0,1,1,1,0,1,1,1,1,0,1,0,73.6,24,1766.3999999999999,Mailed check,2316.85,0
1,1,0,1,1,1,0,1,1,1,1,0,109.75,24,2634.0,Mailed check,8075.35,0
0,0,1,1,0,1,1,0,1,0,1,1,61.45,24,1474.8000000000002,Automatic,2302.35,0
0,1,0,1,0,1,1,0,1,1,1,1,106.4,12,1276.8000000000002,Automatic,7251.9,0
0,1,0,1,0,0,1,1,1,0,1,1,81.9,1,81.9,Automatic,2078.55,0
0,1,1,1,1,0,1,1,0,1,1,1,105.2,12,1262.4,Automatic,6225.4,0
0,0,0,1,1,0,0,0,1,0,1,1,54.6,12,655.2,Automatic,1242.25,0
0,1,1,1,0,0,0,0,0,0,0,0,20.55,12,246.60000000000002,Electronic check,99.45,0
0,1,1,1,0,0,0,0,0,1,0,0,20.0,1,20.0,Electronic check,288.05,1
0,1,1,1,0,0,0,0,0,0,0,0,19.7,24,472.79999999999995,Mailed check,599.25,0
0,1,0,1,1,1,1,0,1,1,1,1,66.05,12,792.5999999999999,Automatic,3462.1,0
0,1,0,0,0,0,0,0,0,1,1,1,34.0,1,34.0,Automatic,853.0,1
1,1,0,1,0,0,1,1,1,1,1,0,92.5,1,92.5,Mailed check,934.1,1
0,1,1,0,0,1,1,1,1,1,1,1,54.05,24,1297.1999999999998,Automatic,2375.2,0
0,0,0,1,0,1,1,0,1,1,1,0,58.9,12,706.8,Mailed check,2813.05,0
0,1,1,1,0,0,0,0,0,0,1,0,88.35,1,88.35,Electronic check,1222.8,1
0,1,1,1,1,0,1,1,1,1,1,1,107.95,24,2590.8,Automatic,5293.2,1
0,1,0,1,0,1,0,0,1,1,1,0,96.9,12,1162.8000000000002,Mailed check,6314.35,0
0,0,0,1,0,0,0,0,0,0,0,0,19.1,1,19.1,Mailed check,19.1,0
0,0,0,1,0,0,0,0,1,0,1,0,50.0,1,50.0,Mailed check,1003.05,0
0,1,0,0,0,1,0,0,1,0,1,0,45.4,24,1089.6,Electronic check,1593.1,0
0,1,1,1,1,0,0,0,0,0,1,0,85.45,1,85.45,Electronic check,2509.95,0
0,0,0,1,1,1,1,1,0,0,1,1,84.1,12,1009.1999999999999,Automatic,3187.65,0
1,0,0,1,1,0,0,0,0,1,1,0,74.45,1,74.45,Mailed check,74.45,1
0,0,0,1,0,0,0,0,0,1,1,0,64.75,1,64.75,Electronic check,2345.2,1
0,1,0,0,0,1,1,1,1,0,1,1,66.25,24,1590.0,Automatic,3330.1,0
0,0,1,1,0,1,1,1,1,1,1,1,76.9,24,1845.6000000000001,Automatic,5522.7,0
0,0,0,1,0,0,1,1,0,0,1,0,89.8,1,89.8,Electronic check,2335.3,1
0,0,0,1,1,1,1,1,0,1,1,1,74.6,24,1790.3999999999999,Automatic,4798.4,0
0,1,0,1,1,1,1,1,1,1,1,1,116.95,24,2806.8,Automatic,8594.4,0
0,0,1,0,0,1,0,0,0,1,1,1,40.65,12,487.79999999999995,Automatic,970.55,0
0,1,1,1,1,1,1,1,1,1,1,1,114.35,24,2744.3999999999996,Automatic,7665.8,0
0,1,1,1,1,1,1,0,0,0,1,1,69.7,24,1672.8000000000002,Automatic,3686.05,0
0,0,0,1,0,0,0,1,0,0,1,0,95.5,12,1146.0,Mailed check,1115.15,1
0,0,0,1,0,0,0,1,1,1,1,0,98.65,1,98.65,Electronic check,2537.0,0
0,0,0,1,0,0,0,1,0,0,1,0,61.65,1,61.65,Mailed check,1393.6,0
0,0,1,1,0,0,0,0,0,1,1,0,89.35,1,89.35,Electronic check,89.35,0
0,0,0,1,1,1,0,0,1,1,1,0,95.4,1,95.4,Electronic check,4445.3,0
0,1,0,0,0,1,0,1,0,0,1,1,35.4,12,424.79999999999995,Automatic,978.6,0
0,1,0,1,0,0,0,0,0,0,0,0,19.95,24,478.79999999999995,Mailed check,1258.15,0
0,0,0,1,0,0,0,0,0,0,0,0,19.25,1,19.25,Mailed check,331.35,0
1,0,0,0,0,0,0,0,1,1,1,0,29.65,1,29.65,Electronic check,291.4,1
0,1,1,1,1,1,0,1,0,1,1,0,84.5,1,84.5,Electronic check,453.75,1
0,0,1,1,0,0,0,0,0,1,0,0,20.4,12,244.79999999999998,Mailed check,84.75,0
0,1,1,1,1,0,0,0,0,0,0,1,24.75,24,594.0,Automatic,1715.1,0
0,1,1,1,1,0,0,0,0,0,0,0,25.35,24,608.4000000000001,Mailed check,1715.15,0
0,0,0,1,1,0,0,1,0,1,1,1,90.7,1,90.7,Automatic,1597.25,1
0,0,1,1,0,0,0,0,0,0,0,1,20.0,24,480.0,Automatic,1250.1,0
0,1,1,1,0,1,0,0,0,1,1,0,59.75,24,1434.0,Electronic check,3996.8,0
0,1,1,1,1,1,1,0,1,1,1,1,82.5,24,1980.0,Automatic,5215.1,0
1,0,0,1,0,0,0,0,0,1,1,0,70.3,1,70.3,Electronic check,235.5,1
0,0,0,1,0,0,0,0,0,0,0,0,20.35,1,20.35,Mailed check,673.2,0
0,1,1,1,1,0,0,1,0,1,1,1,90.8,1,90.8,Automatic,1442.2,0
0,0,0,1,1,1,0,1,0,1,1,1,103.95,12,1247.4,Automatic,5639.05,1
1,0,0,1,1,0,0,1,1,1,1,0,104.95,1,104.95,Electronic check,5222.35,0
0,1,0,1,0,0,1,1,1,1,1,0,105.25,24,2526.0,Electronic check,7291.75,0
0,0,0,1,1,0,0,0,0,1,1,0,74.75,1,74.75,Electronic check,799.65,1
0,0,0,1,0,0,0,0,1,1,1,0,50.8,1,50.8,Electronic check,50.8,1
0,0,0,1,1,0,0,0,0,0,0,0,23.75,12,285.0,Mailed check,424.5,0
0,0,0,1,0,0,0,0,1,1,1,0,61.3,1,61.3,Electronic check,249.4,0
0,1,1,1,1,1,0,1,1,0,1,0,75.8,24,1819.1999999999998,Mailed check,4415.75,0
0,1,0,1,1,1,0,0,0,1,1,0,98.0,12,1176.0,Electronic check,5270.6,0
0,0,0,1,0,0,0,0,0,1,1,0,80.25,1,80.25,Electronic check,144.55,1
0,1,0,1,1,0,0,1,0,1,1,0,78.9,1,78.9,Electronic check,2447.95,1
0,1,1,0,0,1,1,0,1,1,1,0,52.0,12,624.0,Mailed check,2884.9,0
0,0,0,1,1,0,0,0,0,1,1,0,84.75,1,84.75,Electronic check,3050.15,1
0,0,0,1,1,0,0,0,1,1,1,0,64.4,1,64.4,Mailed check,253.0,0
0,0,0,1,1,0,0,0,0,0,1,1,85.45,1,85.45,Automatic,4517.25,1
0,0,0,1,0,0,0,0,0,1,1,1,45.8,1,45.8,Automatic,436.2,0
0,0,0,0,0,0,0,0,1,0,1,0,30.5,1,30.5,Electronic check,118.4,0
0,1,1,1,0,0,0,0,0,0,0,0,19.9,1,19.9,Mailed check,19.9,1
0,1,0,1,0,0,0,0,0,0,1,0,69.15,1,69.15,Mailed check,3649.6,0
1,0,0,1,1,0,0,1,0,1,1,0,99.45,1,99.45,Electronic check,1200.15,1
0,0,0,0,0,0,0,0,1,1,1,0,49.25,12,591.0,Mailed check,255.6,0
0,1,1,0,0,0,1,1,1,0,1,1,39.35,24,944.4000000000001,Automatic,2395.05,0
0,0,0,1,0,0,0,0,0,1,1,0,70.6,1,70.6,Electronic check,70.6,1
0,1,0,1,1,0,1,0,1,1,1,1,105.1,1,105.1,Automatic,5083.55,0
0,0,0,1,0,0,0,0,0,1,1,1,81.0,1,81.0,Automatic,389.6,1
0,0,1,1,0,0,0,0,0,1,0,1,20.1,12,241.20000000000002,Automatic,644.5,0
0,0,0,1,0,0,1,0,0,1,1,0,84.85,1,84.85,Electronic check,523.5,1
0,0,0,1,0,0,0,0,0,0,0,0,19.75,1,19.75,Mailed check,39.3,0
0,0,0,1,0,0,0,0,0,0,0,1,19.75,12,237.0,Automatic,989.05,0
0,0,0,1,0,0,0,0,0,1,1,1,70.4,1,70.4,Automatic,2406.1,0
0,0,0,1,0,0,0,0,0,0,0,0,20.45,24,490.79999999999995,Mailed check,638.55,0
0,1,1,1,0,0,0,0,0,0,0,0,20.35,24,488.40000000000003,Mailed check,191.1,0
0,1,1,1,1,0,1,1,1,1,1,0,86.2,1,86.2,Electronic check,4524.05,0
0,0,0,1,0,1,1,1,0,1,1,1,95.65,12,1147.8000000000002,Automatic,4664.2,0
0,0,1,1,1,1,1,0,0,1,1,0,103.8,12,1245.6,Electronic check,3470.8,0
0,1,1,1,1,1,0,0,0,1,1,0,97.2,24,2332.8,Electronic check,6910.3,0
0,1,1,1,0,1,1,1,1,0,1,0,63.55,24,1525.1999999999998,Mailed check,4014.2,0
0,0,0,1,1,0,0,0,0,0,0,1,24.95,24,598.8,Automatic,1288.0,0
1,0,0,1,1,0,1,0,0,1,1,0,89.15,1,89.15,Electronic check,2277.65,1
0,1,0,1,0,1,0,1,0,1,1,1,99.0,24,2376.0,Automatic,6375.8,0
1,1,0,0,0,0,0,0,0,1,1,0,24.8,1,24.8,Electronic check,24.8,1
1,1,0,1,1,0,1,0,1,1,1,1,85.55,12,1026.6,Automatic,5251.75,0
0,0,0,1,0,0,0,1,0,1,1,1,94.0,1,94.0,Automatic,1505.45,0
0,0,0,1,1,0,1,0,1,1,1,1,105.65,12,1267.8000000000002,Automatic,6903.1,1
0,0,0,1,1,0,0,0,0,1,1,0,50.3,1,50.3,Electronic check,913.3,0
0,1,1,1,0,0,1,0,0,1,1,0,95.0,12,1140.0,Electronic check,5535.8,0
0,1,1,1,0,1,1,0,0,1,1,1,61.4,24,1473.6,Automatic,815.55,0
1,0,0,1,1,0,1,0,0,1,1,1,80.55,1,80.55,Automatic,1411.65,0
1,1,0,1,1,1,0,0,0,0,1,1,78.5,24,1884.0,Automatic,5602.25,0
0,1,0,1,1,1,1,1,1,0,1,1,114.3,24,2743.2,Automatic,8244.3,0
0,0,0,1,0,0,0,0,0,0,0,0,20.05,24,481.20000000000005,Mailed check,741.5,0
0,1,1,1,0,1,1,1,1,0,1,1,62.65,24,1503.6,Automatic,4375.8,0
0,0,0,1,0,0,0,0,0,1,1,0,80.85,1,80.85,Electronic check,1008.7,1
1,1,0,1,1,1,1,0,0,1,1,1,92.7,24,2224.8,Automatic,5968.4,0
0,0,0,1,1,0,0,1,0,0,1,0,100.45,1,100.45,Electronic check,3096.9,0
0,1,0,1,1,0,0,0,1,1,1,1,75.2,24,1804.8000000000002,Automatic,3901.25,0
0,0,0,1,1,1,0,1,0,1,1,1,84.75,1,84.75,Automatic,2613.4,0
0,1,0,1,0,0,0,0,0,0,1,0,89.45,1,89.45,Electronic check,853.1,1
0,1,1,1,1,1,1,1,1,1,1,1,79.5,24,1908.0,Automatic,5661.7,0
0,0,0,1,1,0,0,0,0,1,1,1,72.15,1,72.15,Automatic,794.25,1
0,0,0,1,0,0,0,0,0,1,0,0,19.8,12,237.60000000000002,Electronic check,695.05,0
0,0,0,1,0,0,0,1,1,0,1,0,76.4,1,76.4,Electronic check,160.8,1
0,0,0,1,0,1,1,0,0,1,1,0,100.9,12,1210.8000000000002,Mailed check,5552.05,0
0,0,1,1,1,1,0,1,0,1,1,1,95.3,1,95.3,Automatic,3275.15,0
0,1,1,1,0,0,0,1,1,0,1,1,90.95,12,1091.4,Automatic,4236.6,0
0,0,1,1,0,1,0,0,1,0,1,0,54.5,1,54.5,Electronic check,54.5,0
1,0,0,1,1,0,0,0,0,1,1,0,61.6,1,61.6,Mailed check,1174.35,1
0,1,0,1,0,0,1,1,0,1,1,0,79.9,1,79.9,Electronic check,741.7,1
1,0,0,1,1,0,0,0,0,1,1,1,96.15,1,96.15,Automatic,3019.25,1
0,1,1,1,0,0,0,1,0,1,1,1,49.6,1,49.6,Automatic,962.9,0
0,1,0,1,1,1,0,1,1,0,1,1,65.3,24,1567.1999999999998,Automatic,4759.75,1
0,0,1,1,1,0,0,0,0,1,0,1,25.0,24,600.0,Automatic,1498.35,0
0,0,0,1,0,0,0,0,0,0,1,0,45.45,1,45.45,Electronic check,1233.15,0
0,1,0,1,1,0,1,1,0,1,1,1,107.75,1,107.75,Automatic,4882.8,0
0,1,1,1,1,0,0,1,0,1,1,1,89.1,24,2138.3999999999996,Automatic,5411.65,0
0,0,0,1,0,0,0,0,0,0,0,0,19.65,1,19.65,Mailed check,19.65,1
0,0,0,1,0,0,0,0,0,0,1,0,44.75,1,44.75,Mailed check,148.05,0
0,1,1,1,1,1,1,1,0,1,1,1,101.6,12,1219.1999999999998,Automatic,3930.55,0
0,1,1,1,0,0,1,1,1,0,1,1,103.15,24,2475.6000000000004,Automatic,6895.5,0
0,0,0,1,1,0,0,0,0,1,1,0,84.65,1,84.65,Mailed check,84.65,1
0,1,0,1,1,1,1,0,0,0,1,0,95.65,12,1147.8000000000002,Mailed check,6856.95,0
0,1,1,1,0,1,1,0,0,0,1,1,75.1,12,901.1999999999999,Automatic,2658.8,0
0,1,0,1,0,1,1,0,1,1,1,0,61.35,24,1472.4,Mailed check,3766.2,0
1,1,0,1,0,0,0,0,0,1,1,0,69.55,1,69.55,Electronic check,69.55,1
0,0,0,1,0,0,0,0,0,0,0,1,19.7,1,19.7,Automatic,129.55,0
0,0,0,0,0,0,1,0,0,1,1,0,31.05,1,31.05,Electronic check,347.25,1
0,1,1,1,0,1,0,0,0,0,1,1,51.0,1,51.0,Automatic,581.7,0
0,0,0,1,0,1,0,0,0,1,1,0,51.0,1,51.0,Mailed check,354.05,1
0,1,1,1,0,0,0,0,0,1,1,0,88.85,1,88.85,Electronic check,929.45,0
0,1,0,1,0,0,0,0,0,0,0,1,20.05,24,481.20000000000005,Automatic,679.0,0
0,0,0,1,0,1,0,0,1,1,1,0,65.1,24,1562.3999999999999,Mailed check,3846.75,0
0,1,0,1,1,0,1,0,1,1,1,0,70.15,12,841.8000000000001,Mailed check,4480.7,0
0,1,1,1,0,0,0,0,0,1,1,1,44.35,1,44.35,Automatic,44.35,1
0,0,0,1,0,0,0,0,0,1,0,0,20.75,24,498.0,Mailed check,499.4,0
0,0,0,1,0,0,1,1,0,1,1,0,56.05,12,672.5999999999999,Mailed check,1553.2,0
0,0,1,1,0,0,0,0,0,1,0,1,19.95,12,239.39999999999998,Automatic,219.5,0
0,0,0,1,1,1,1,1,0,0,1,0,98.6,12,1183.1999999999998,Mailed check,5311.85,0
0,0,0,1,0,0,0,0,0,1,1,0,79.7,1,79.7,Electronic check,586.05,1
0,0,0,1,0,0,1,1,0,1,1,1,79.0,1,79.0,Automatic,2576.8,0
1,1,0,1,0,0,1,1,0,0,1,1,89.45,24,2146.8,Automatic,6435.25,0
0,0,0,1,1,0,0,0,0,1,1,0,74.2,1,74.2,Electronic check,1993.25,0
0,1,1,1,1,1,0,0,1,0,1,1,81.0,1,81.0,Automatic,1923.85,0
0,1,1,1,0,0,0,1,0,1,1,0,49.6,1,49.6,Electronic check,939.8,0
0,0,0,1,1,0,0,0,0,1,1,0,84.6,1,84.6,Electronic check,84.6,0
0,0,1,1,1,0,1,0,0,1,1,1,55.0,1,55.0,Automatic,3092.65,1
1,0,0,1,0,0,0,1,0,1,1,0,84.85,1,84.85,Mailed check,415.55,1
0,1,1,1,1,1,0,1,1,1,1,1,84.2,24,2020.8000000000002,Automatic,5986.55,0
0,1,0,1,0,1,1,1,1,1,1,0,106.3,24,2551.2,Electronic check,5487.0,0
0,0,0,1,0,0,0,0,0,0,1,0,69.05,1,69.05,Electronic check,651.5,0
0,0,0,1,0,0,0,0,0,1,1,0,45.4,1,45.4,Mailed check,45.4,0
1,0,0,1,1,0,0,0,0,1,1,0,73.65,1,73.65,Electronic check,73.65,1
0,1,1,1,0,0,0,1,1,1,1,0,73.9,12,886.8000000000001,Mailed check,2405.05,1
0,1,0,1,1,0,0,1,0,1,1,0,77.75,1,77.75,Electronic check,4458.15,1
0,1,1,1,1,0,0,0,1,1,1,0,99.35,24,2384.3999999999996,Electronic check,6856.45,0
0,0,0,1,0,1,0,0,0,1,1,0,50.75,1,50.75,Mailed check,50.75,0
0,0,0,1,1,1,0,1,1,0,1,1,87.1,24,2090.3999999999996,Automatic,4735.2,0
0,0,1,1,0,0,0,0,0,1,0,0,20.15,12,241.79999999999998,Mailed check,682.15,0
1,1,0,1,1,0,1,1,1,1,1,1,98.7,12,1184.4,Automatic,4525.8,0
0,0,1,0,0,0,0,0,0,0,1,0,25.2,1,25.2,Electronic check,321.05,0
0,0,0,1,0,1,1,0,0,1,1,1,55.7,1,55.7,Automatic,335.65,0
0,0,0,1,0,1,0,1,0,0,1,1,65.35,1,65.35,Automatic,1424.4,0
0,1,1,1,1,0,0,0,0,1,0,1,25.3,24,607.2,Automatic,1748.55,0
1,1,0,1,1,0,0,0,0,1,1,0,84.35,1,84.35,Electronic check,474.9,1
0,0,0,1,0,1,0,0,0,0,1,0,84.95,1,84.95,Electronic check,668.4,1
0,0,0,1,0,0,0,0,1,1,1,0,73.85,1,73.85,Electronic check,926.25,1
0,1,1,1,1,0,0,0,0,0,0,0,24.25,24,582.0,Mailed check,1077.95,0
0,1,1,0,0,0,1,0,0,1,1,1,51.8,12,621.5999999999999,Automatic,2541.25,1
1,1,0,1,0,0,0,0,0,0,1,0,46.0,1,46.0,Electronic check,46.0,1
1,0,0,1,0,0,0,0,0,1,1,0,79.4,1,79.4,Electronic check,1156.1,1
0,1,1,1,0,1,1,1,0,0,1,1,60.5,24,1452.0,Automatic,3694.45,0
0,0,0,0,0,0,0,0,0,0,1,1,25.1,1,25.1,Automatic,382.8,0
1,1,0,1,0,0,0,0,0,1,1,1,71.8,1,71.8,Automatic,1167.8,1
0,1,1,1,0,0,0,0,0,0,0,1,20.05,12,240.60000000000002,Automatic,746.75,0
1,1,0,1,1,0,1,0,0,0,1,0,88.4,12,1060.8000000000002,Mailed check,3912.9,1
0,1,1,0,0,0,0,0,1,0,1,1,30.25,12,363.0,Automatic,368.85,0
0,0,0,1,0,0,0,0,0,0,0,0,20.2,1,20.2,Mailed check,20.2,0
0,0,0,1,0,1,1,0,1,1,1,0,59.9,12,718.8,Electronic check,1654.7,0
0,1,0,1,1,0,0,0,0,0,0,1,25.15,24,603.5999999999999,Automatic,1940.85,0
0,0,1,1,0,0,0,0,0,0,1,0,46.0,1,46.0,Mailed check,221.7,1
0,0,0,1,0,0,1,1,0,0,1,1,101.3,1,101.3,Automatic,1794.65,0
0,1,0,1,1,1,0,0,1,1,1,1,76.95,24,1846.8000000000002,Automatic,5289.8,0
0,1,1,1,1,0,1,0,0,1,1,0,55.3,1,55.3,Mailed check,501.2,0
1,0,0,1,0,1,1,0,1,1,1,1,92.45,24,2218.8,Automatic,6140.85,0
0,0,0,1,0,1,0,0,0,1,1,1,48.45,1,48.45,Automatic,48.45,0
0,1,1,1,0,0,0,0,0,0,0,0,19.35,24,464.40000000000003,Mailed check,309.25,0
0,0,0,1,1,0,0,0,0,0,1,1,51.75,1,51.75,Automatic,201.1,1
1,1,1,1,0,1,1,1,0,1,1,1,86.7,12,1040.4,Automatic,6179.35,0
0,1,1,1,1,1,1,0,0,1,1,0,94.4,1,94.4,Electronic check,2838.7,1
0,1,0,1,0,1,0,1,0,0,1,0,55.7,1,55.7,Mailed check,55.7,0
0,0,0,1,1,1,0,1,0,1,1,1,84.25,12,1011.0,Automatic,4589.85,0
0,0,0,1,0,0,0,1,1,1,1,0,64.65,1,64.65,Electronic check,3735.45,0
0,0,0,1,0,0,0,0,0,1,1,0,70.15,1,70.15,Mailed check,70.15,1
0,1,0,1,0,0,0,0,0,1,1,1,69.2,1,69.2,Automatic,477.55,0
0,1,1,1,0,1,0,0,1,0,1,1,54.65,24,1311.6,Automatic,2553.7,0
0,1,1,1,1,0,0,0,0,1,0,1,24.75,12,297.0,Automatic,1342.15,0
0,1,1,1,1,0,0,0,0,1,0,0,23.95,12,287.4,Mailed check,1216.35,0
1,1,0,1,1,0,1,1,0,0,1,1,105.0,12,1260.0,Automatic,7578.05,0
0,1,0,1,0,1,1,0,1,1,1,1,59.85,12,718.2,Automatic,2603.95,0
0,0,0,1,0,0,0,0,0,0,0,0,20.05,1,20.05,Mailed check,42.7,0
0,0,0,1,1,0,0,1,0,1,1,1,92.15,12,1105.8000000000002,Automatic,6056.9,0
0,1,1,0,0,1,1,0,0,0,1,0,44.8,12,537.5999999999999,Mailed check,2983.65,0
0,0,0,1,0,0,0,0,0,0,0,1,20.9,24,501.59999999999997,Automatic,689.35,0
1,0,0,1,1,0,0,0,0,1,1,1,95.4,1,95.4,Automatic,2025.1,0
0,0,1,1,1,1,0,0,0,0,1,0,80.35,1,80.35,Electronic check,1747.2,0
0,1,1,1,1,1,0,1,1,1,1,1,85.1,24,2042.3999999999999,Automatic,4657.95,0
0,0,0,0,0,0,0,0,0,1,1,1,34.7,1,34.7,Automatic,296.1,1
1,1,0,1,1,1,1,1,1,1,1,1,115.05,24,2761.2,Automatic,8016.6,0
0,0,0,1,0,0,0,0,0,1,1,0,81.1,1,81.1,Electronic check,81.1,1
0,1,1,1,0,0,0,0,0,0,0,0,19.95,12,239.39999999999998,Mailed check,433.5,0
0,1,1,1,0,0,0,0,0,0,0,0,20.55,1,20.55,Mailed check,20.55,1
0,0,0,1,1,0,0,1,1,1,1,0,106.6,24,2558.3999999999996,Electronic check,6428.4,1
0,1,0,1,1,0,1,1,1,0,1,1,86.15,24,2067.6000000000004,Automatic,5883.85,0
1,0,0,1,0,1,1,0,0,0,1,0,78.85,1,78.85,Electronic check,1043.8,0
0,1,0,1,1,1,1,1,1,1,1,0,106.75,1,106.75,Electronic check,6252.9,1
1,1,0,1,0,0,0,1,0,0,1,1,86.55,1,86.55,Automatic,1857.25,0
0,0,0,0,0,1,1,0,1,0,1,0,42.4,1,42.4,Mailed check,146.4,0
0,0,0,1,0,0,0,0,0,1,1,0,89.45,1,89.45,Electronic check,240.45,1
0,1,0,1,1,0,0,0,0,0,0,1,24.25,24,582.0,Automatic,1724.15,0
0,0,0,1,0,0,1,0,1,1,1,0,97.9,1,97.9,Electronic check,315.3,1
1,0,0,1,0,0,0,0,0,0,0,1,20.5,12,246.0,Automatic,429.55,0
0,0,0,1,0,0,0,0,0,1,0,1,19.6,1,19.6,Automatic,356.15,0
0,1,1,1,0,0,0,0,0,0,0,1,20.25,12,243.0,Automatic,488.25,0
0,0,0,1,0,0,0,0,0,1,1,0,55.7,1,55.7,Mailed check,55.7,1
0,0,0,1,0,0,0,0,0,1,0,0,20.6,24,494.40000000000003,Mailed check,1298.7,0
0,1,1,1,0,0,0,0,0,0,0,1,19.8,24,475.20000000000005,Automatic,1378.75,0
0,0,0,1,0,0,1,1,0,1,1,0,79.8,1,79.8,Electronic check,973.45,1
0,0,0,1,0,0,0,0,0,0,1,0,80.2,1,80.2,Electronic check,384.25,0
0,1,1,1,1,1,1,1,1,1,1,1,116.4,24,2793.6000000000004,Automatic,8543.25,0
0,0,0,0,0,0,1,0,0,1,1,0,31.65,1,31.65,Electronic check,389.95,0
0,1,0,1,0,0,1,1,1,0,1,1,94.15,1,94.15,Automatic,5731.85,0
0,0,0,1,0,0,0,0,0,0,0,0,20.65,1,20.65,Electronic check,20.65,0
1,1,0,1,1,0,0,0,1,1,1,1,76.85,1,76.85,Automatic,4275.75,0
0,0,0,1,0,0,0,0,0,0,0,0,20.15,1,20.15,Mailed check,84.5,0
0,0,0,1,1,1,0,0,0,0,1,0,55.25,24,1326.0,Mailed check,1924.1,0
0,1,0,0,0,0,0,1,0,1,1,0,39.05,1,39.05,Electronic check,669.85,1
0,1,0,1,1,0,1,1,0,0,1,1,82.15,24,1971.6000000000001,Automatic,5784.3,0
1,0,0,1,1,1,1,1,1,0,1,1,103.0,12,1236.0,Automatic,5166.2,0
0,1,0,1,1,1,1,1,1,1,1,1,95.1,1,95.1,Automatic,4060.55,0
1,1,0,1,0,0,0,0,1,1,1,0,83.9,1,83.9,Mailed check,267.4,1
0,1,1,1,1,0,1,1,0,1,1,0,95.15,1,95.15,Electronic check,3532.85,0
0,1,0,1,1,0,1,1,0,1,1,0,79.8,12,957.5999999999999,Electronic check,4914.8,0
0,1,0,1,1,1,0,1,1,1,1,1,74.8,24,1795.1999999999998,Automatic,5315.8,0
1,0,0,1,0,0,0,0,0,1,1,0,69.85,1,69.85,Electronic check,69.85,1
0,0,0,1,0,0,0,0,0,0,0,0,20.45,1,20.45,Electronic check,775.6,0
0,1,1,1,1,1,1,1,1,0,1,1,78.35,12,940.1999999999999,Automatic,5445.95,0
0,0,0,1,0,0,0,0,0,1,1,0,53.55,1,53.55,Mailed check,53.55,1
0,0,0,1,0,0,0,0,0,0,0,0,19.1,12,229.20000000000002,Electronic check,1007.8,0
0,1,1,1,0,0,0,0,0,0,0,0,20.0,24,480.0,Mailed check,833.55,0
0,1,1,1,1,1,1,1,1,0,1,1,93.9,24,2253.6000000000004,Automatic,6579.05,1
0,0,0,1,0,0,0,0,0,0,0,1,19.95,12,239.39999999999998,Automatic,1004.5,0
0,1,1,1,1,1,1,1,1,1,1,0,113.15,24,2715.6000000000004,Electronic check,7856.0,1
0,0,0,1,1,0,0,0,0,0,0,1,24.0,24,576.0,Automatic,1183.05,0
1,1,0,1,0,0,1,0,0,0,1,0,84.95,1,84.95,Electronic check,2169.75,1
0,1,0,1,1,0,1,0,0,1,1,1,80.5,1,80.5,Automatic,896.9,1
0,0,0,1,0,0,0,0,0,1,0,0,19.3,1,19.3,Mailed check,19.3,1
0,0,0,1,0,0,0,0,0,0,0,0,19.15,12,229.79999999999998,Mailed check,501.35,0
1,0,0,1,0,0,1,1,0,1,1,1,91.3,12,1095.6,Automatic,4126.35,0
